review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,11030030008,Arrendadora de autos,Thrifty,Carretera Transpeninsular 13,La Paz (Gral. Manuel Márquez de León),Baja California Sur,La Paz
,11030080027,Arrendadora de autos,Dollar,Puerto Logistico Carr. Transpeninsular,Aeropuerto,Baja California Sur,Los Cabos
,11030080026,Arrendadora de autos,Hertz,Carretera Transpeninsular,Club Campestre San José,Baja California Sur,Los Cabos
,11030090002,Arrendadora de autos,Dollar,Carretera. Transpeninsular 5,Miramar,Baja California Sur,Loreto
,11030030007,Arrendadora de autos,Hertz,Calle Transpeninsular 13,San Pedro,Baja California Sur,La Paz
,11030030006,Arrendadora de autos,Hertz,Álvaro Obregón,Zona Central,Baja California Sur,La Paz
,2030030034,Alimentos y bebidas,RESTAURANTE LIVERPOOL LA PAZ,Pino Payas,San Antonio El Zacatal,Baja California Sur,La Paz
,31030020018,Guía de turistas,Baja 28° ,Atún,Prof. Marcelo Rubio Ruíz,Baja California Sur,Mulegé
,5030080295,Transportadora turística,Cabo Trippers Transportation and Water Activities,Cerrada (Cda) o Privada (Priv) del Delfín .,La Cima Residencial,Baja California Sur,Los Cabos
,5030080297,Transportadora turística,Transportadora CFC SAS,Villa de Reyes .,Monte Real,Baja California Sur,Los Cabos
,2030080137,Alimentos y bebidas,Starbucks Coffee,"Carretera Transpeninsular, Parcela",El Zacatal,Baja California Sur,Los Cabos
,31030080074,Guía de turistas,Eduardo Pita Aguila,La Ribera BCS,La Ribera BCS,Baja California Sur,Los Cabos
,9030030014,Operadora de buceo,Te Ma’o Expeditions,La Ventana .,Ejido La Ventana,Baja California Sur,La Paz
,27030080055,Agencia integradora de servicios,Danny Boy Cabo,Sierra La Fragua Mza,Fraccionamiento Hemisferia,Baja California Sur,Los Cabos
,5030080281,Transportadora turística,JB Transfers S de RL de CV,San Carlos Mza,Monte Real,Baja California Sur,Los Cabos
,2030080152,Alimentos y bebidas,Aleta,Av. Peatonal Pescador,El Médano,Baja California Sur,Los Cabos
,4030080053,Agencia de viajes,Global Adventures,Callejón del Pescador,El Médano,Baja California Sur,Los Cabos
,2030080155,Alimentos y bebidas,Corazón Beach,Av. Peatonal Pescadores,El Médano,Baja California Sur,Los Cabos
,2030080288,Alimentos y bebidas,Rooftop 360,Avenida Peatonal Pescadores,El Medano ,Baja California Sur,Los Cabos
,2030020022,Alimentos y bebidas,Coffeestar Santa Rosalía,Ave. Manuel F. Montoya,Centro,Baja California Sur,Mulegé
,2030020021,Alimentos y bebidas,Tacos Sicodelicos,Carretera Transpeninsular 0.5,Centro,Baja California Sur,Mulegé
,2030020020,Alimentos y bebidas,Tacos El Paraíso,Avenida F. Montoya .,Centro,Baja California Sur,Mulegé
,31030080079,Guía de turistas,ARACELI JIMENEZ SERRALDE,Tormenta M.,Lomas del Sol,Baja California Sur,Los Cabos
,27030080051,Agencia integradora de servicios,Baja and Beyond,Colinas Los Manza s M,Colinas Plus,Baja California Sur,Los Cabos
,5030030695,Transportadora turística,El Currican Transportadora Turística,Josefa Ortiz de Dominguez .,Pueblo Nuevo,Baja California Sur,La Paz
,4030080098,Agencia de viajes,Viajes KBO,Calle Aguajitos Sin Número,Arcos del Sol I,Baja California Sur,Los Cabos
,4030080097,Agencia de viajes,Viajes Zulu,Calle Aguajitos,Arcos del Sol,Baja California Sur,Los Cabos
,32030080009,Operadora de aventura/naturaleza,Baja Pedal Tours,Carretera Federal Transpeninsular 7.5,Fraccionamiento Santa Carmela,Baja California Sur,Los Cabos
,4030080094,Agencia de viajes,Am Sur Travel Agency By Fraveo,Calle Misión de San Fernando Mz. 0,Mesa Colorada I,Baja California Sur,Los Cabos
,2030080332,Alimentos y bebidas,Taqueria La Principal,Avenida Los Cabos,Cerro de Los Venados,Baja California Sur,Los Cabos
,5030030705,Transportadora turística,"Servicios Turísticos De La Peña, S de RL de CV",Miguel Hidalgo y Costilla .,Centro,Baja California Sur,La Paz
,2030080267,Alimentos y bebidas,El Farallón,Camino del Mar,El Pedregal,Baja California Sur,Los Cabos
,2030080321,Alimentos y bebidas,Sunset Monalisa,Carretera Transpeninsular 6 S/N,Misiones del Cabo,Baja California Sur,Los Cabos
,2030080149,Alimentos y bebidas,Starbucks Coffee Aeropuerto Los Cabos II,Carre. Trasnpeninsular S/N Pa,Aeropuerto,Baja California Sur,Los Cabos
,2030080163,Alimentos y bebidas,Room Service,Camimo del Mar,El Pedregal,Baja California Sur,Los Cabos
,1030080245,Hospedaje,Waldorf Astoria Los Cabos Pedregal,Camino del Mar ,El Pedregal,Baja California Sur,Los Cabos
,34030080017,Spa,Waldorf Astoria SPA,Camino del Mar ,El Pedregal,Baja California Sur,Los Cabos
,1030080255,Hospedaje,Hilton Los Cabos Beach & Golf Resort,Ctra. Fed. Libre Transpeninsular San Lucas  San José Km 19.5,San José del Cabo Centro,Baja California Sur,Los Cabos
,5030080273,Transportadora turística,"Cape Desert Transportation, S de RL de CV",Calle Sin mbre Mza,Santa Anita,Baja California Sur,Los Cabos
,5030080289,Transportadora turística,"Transportadora Huamich, SA de CV",Playa Dautillos .,Costa Dorada,Baja California Sur,Los Cabos
,5030080288,Transportadora turística,Del Chan Transfers,,Santa Rosa,Baja California Sur,Los Cabos
,31030080075,Guía de turistas,Rodrigo Rodriguez Sauceda,Laguna Montebello Mza. 0,Lagunitas Premier II,Baja California Sur,Los Cabos
,5030030693,Transportadora turística,Bambam Tours,Paricutin .,Santa Fe,Baja California Sur,La Paz
,27030080054,Agencia integradora de servicios,Cabo América Transportation,Nueva Santa Catarina,Catarina,Baja California Sur,Los Cabos
,2030080331,Alimentos y bebidas,Muna,Avenida Diamante D,Predio El Cardonal,Baja California Sur,Los Cabos
,2030080330,Alimentos y bebidas,M Bar,Avenida Diamante D,Predio El Cardonal,Baja California Sur,Los Cabos
,2030080329,Alimentos y bebidas,Nami Restaurant & Beach Club,Avenida Diamante D,Predio El Cardonal,Baja California Sur,Los Cabos
,1030080303,Hospedaje,Nobu Residences,Avenida Diamante D,Predio El Cardonal,Baja California Sur,Los Cabos
,3030080030,Tiempos compartidos,Hotel Cabo Azul Resort & Spa ,Paseo Malecón San José  Lt.,San José del Cabo Centro,Baja California Sur,Los Cabos
,1030030206,Hospedaje,City Express by Marriott La Paz,Carretera. Pichilingue La Paz,Lomas de Palmira,Baja California Sur,La Paz
,31030030068,Guía de turistas,Victor Román García Cahero,Olas de Viento .,Fraccionamiento Brisas de las Olas,Baja California Sur,La Paz
,5030080272,Transportadora turística,Cabo Baja Trans,Salvador Dali,Guaymitas,Baja California Sur,Los Cabos
,2030080322,Alimentos y bebidas,Bistro By Sebastien Agnes,Paseo San José .,Paseo Malecón San José,Baja California Sur,Los Cabos
,5030080294,Transportadora turística,Dulfra Transfers,,Santa Anita,Baja California Sur,Los Cabos
,2030080333,Alimentos y bebidas,El Rincón De La Pizza,Calle Estrella Mz,Lomas Del Sol I,Baja California Sur,Los Cabos
,31030030065,Guía de turistas,Citlali Aguilar Sánchez,Monterrey .,Ciudad del Cielo,Baja California Sur,La Paz
,2030030032,Alimentos y bebidas,Starbucks Coffee La Paz Soriana ,Calz. Forjadores de Sudcalifornia ,Bella Vista,Baja California Sur,La Paz
,5030080268,Transportadora turística,Heritage Transport,Aurora Mza,Arcoiris,Baja California Sur,Los Cabos
,11030080002,Arrendadora de autos,AVIS QM7,"Boulevard Mauricio Castro, Lote 1 MZ5",San José del Cabo Centro,Baja California Sur,Los Cabos
,11030080006,Arrendadora de autos,AVIS C3L,Av. Paseo de los Pescadores,La Playa,Baja California Sur,Los Cabos
,11030080007,Arrendadora de autos,AVIS Z5S,CARRETERA TRANSPENINSULAR CSL SJC KM. 18.5,San José del Cabo Centro,Baja California Sur,Los Cabos
,31090170082,Guía de turistas,Antonio Enrique Calleja Guerrero,Flavio Olachea,El Zacatal,Baja California Sur,Los Cabos
,5030030692,Transportadora turística,Azul Baja,Sierra de las Virgenes M-,8 Oct 2a Secc.,Baja California Sur,La Paz
,5030030697,Transportadora turística,Transportación Global ,Sinaloa .,El Manglito,Baja California Sur,La Paz
,5030030701,Transportadora turística,"Transportadora Turistica El Sargento y La Ventana, SA de CV",Callejon Sin mbre,Unica,Baja California Sur,La Paz
,4030030090,Agencia de viajes,Traveland,Legaspi,Los Olivos,Baja California Sur,La Paz
,5030080267,Transportadora turística,Cabo Ride,Avenida La Paz Mza.,Santa Rosa,Baja California Sur,Los Cabos
,5030080270,Transportadora turística,Kars Dynasty,Alamo Mza 0,Las Veredas,Baja California Sur,Los Cabos
,5030080292,Transportadora turística,THE CABO SHUTTLE,CLL MARLIN MZA,LOS CANGREJOS,Baja California Sur,Los Cabos
,5030080283,Transportadora turística,Kimberly Tours,Carretera Transpeninsular Aeropuerto,Corredor Turístico,Baja California Sur,Los Cabos
,35030080038,Tour operador,Cabo Trails Tours,Calle U Mza K  Lte,Fraccionamiento Aura,Baja California Sur,Los Cabos
,31030030069,Guía de turistas,El Oro Tours,Guadalupe Victoria Esquina Arroyo Los San Juanes,San Antonio,Baja California Sur,La Paz
,31030080076,Guía de turistas,Ignacio Alberto Marban Villalba,Paseo Las Conchas M,Los Cangrejos I,Baja California Sur,Los Cabos
,2030080328,Alimentos y bebidas,Pool Bar Las Palapas Anexo 'A',Carretera Transpeninsular 4.5 S/N,Cabo Bello,Baja California Sur,Los Cabos
,2030080327,Alimentos y bebidas,Restaurant Bar La Estrella,Carretera Transpeninsular 4.5 S/N,Cabo Bello,Baja California Sur,Los Cabos
,2030080326,Alimentos y bebidas,Tronco Bar,Carretera Transpeninsular 4.5 S/N,Cabo Bello,Baja California Sur,Los Cabos
,2030080325,Alimentos y bebidas,Hotel Sirena del Mar,Carretera Transpeninsular 4.5 S/N,Cabo Bello,Baja California Sur,Los Cabos
,4030080093,Agencia de viajes,Viajes Igomur,Villa Asturias Mza,Villas de Cortez,Baja California Sur,Los Cabos
,8030030005,Operadora de marina turística,Alonso Tours,Sinaloa .,Pueblo Nuevo,Baja California Sur,La Paz
,4030080095,Agencia de viajes,Viajamos Tours & Travels,Plaza San Lucas ,El Tezal,Baja California Sur,Los Cabos
,2030020018,Alimentos y bebidas,El Caudillo,Carretera Transpeninsular S/N Local - L0,Marina Fonatur,Baja California Sur,Mulegé
,5030080282,Transportadora turística,Beyond Cabo Transfers,,Ampliación Santa Rosa,Baja California Sur,Los Cabos
,5030080291,Transportadora turística,Cabo Crew,La Playita Mza,Cerro de los Venados,Baja California Sur,Los Cabos
,2030080147,Alimentos y bebidas,Starbucks Coffee Plaza Península LC,Carr. Transpeninsular Km 29.5 L 14A,La Joya de los Cabos,Baja California Sur,Los Cabos
,5030030694,Transportadora turística,Transportaciones Bumar,Baja California,Ampliación Centenario,Baja California Sur,La Paz
,5030080284,Transportadora turística,Cabo Best Ride,Los Limones Mz.,Colinas Plus ,Baja California Sur,Los Cabos
,31030080080,Guía de turistas,René Miramontes Tavares,Villa del Pacífico Mza,Fraccionamiento Los Portales,Baja California Sur,Los Cabos
,31030030066,Guía de turistas,Andrea Alejandra Adame Fernández,Nueva Reforma,Inalapa,Baja California Sur,La Paz
,2030080323,Alimentos y bebidas,Que Dulce,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,2030080324,Alimentos y bebidas,Los Arcos Roasting Co.,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,5030080277,Transportadora turística,Translife Cabo,Padre Manuel García Lote,EL CHAMIZAL,Baja California Sur,Los Cabos
,35030080037,Tour operador,Love Shack,"Blvd. Marina, Esq. Marlín, Local C",Centro,Baja California Sur,Los Cabos
,2030080188,Alimentos y bebidas,Vela ,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,2030080187,Alimentos y bebidas,Mio ,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,2030080186,Alimentos y bebidas,Enclave Beach Club,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,2030080185,Alimentos y bebidas,Talavera,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,2030080184,Alimentos y bebidas,Leña,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,5030080269,Transportadora turística,Crisalys Transportation ,Lenguado Mza,Brisas del Pacífico,Baja California Sur,Los Cabos
,27030080053,Agencia integradora de servicios,Airport Cabo Limo,Mar del Coral .,Miramar,Baja California Sur,Los Cabos
,5030080276,Transportadora turística,JJ Private Shuttle Service,Abasolo,Matamoros,Baja California Sur,Los Cabos
,5030080275,Transportadora turística,R&R Transportations ,Fernando Cota Sandez .,El Zacatal,Baja California Sur,Los Cabos
,4030080096,Agencia de viajes,Agencia de Viajes Tropico,Francisco Fisher .,Zacatal,Baja California Sur,Los Cabos
,5030080290,Transportadora turística,Need a Ride?,Qu o Lunar,Quintas California,Baja California Sur,Los Cabos
,5030030702,Transportadora turística,Caminos PH,Carretera Transpeninsular La Paz - Pescadero 57,El Pescadero,Baja California Sur,La Paz
,1030030211,Hospedaje,The Marine Water Front Hotel,Carretera Libre Estatal La Paz - Pichilingue 2.5 S/N,Lomas de Palmira,Baja California Sur,La Paz
,2030080336,Alimentos y bebidas,Agave Kitchen,Morelos,Centro,Baja California Sur,Los Cabos
,5030030704,Transportadora turística,Cossmar Transportation,Calle Sin mbre,Los Barriles,Baja California Sur,La Paz
,11030080024,Arrendadora de autos,AVIS - SJD,Ctra. T. 43.5 Mza. 7A Lte. 27 Apto. Int. de los Cabos,San José del Cabo Centro,Baja California Sur,Los Cabos
,31030080078,Guía de turistas,Q Private Tours,Vía Pichon D,Fraccionamiento Amalfi,Baja California Sur,Los Cabos
,31030080015,Guía de turistas,ROLANDO VERDIN CAMPOS,SAN CARLOS M,Misiones de Santa Fe,Baja California Sur,Los Cabos
,5030080285,Transportadora turística,Costa Transportation,Álvaro Obregón,Matamoros,Baja California Sur,Los Cabos
,5030030698,Transportadora turística,TT  Lucastle ,Los Algodones,El Cardonal,Baja California Sur,La Paz
,5030080293,Transportadora turística,Operadora Turística de Lujo Tamyfer,Mz 0,Colinas de San José,Baja California Sur,Los Cabos
,1030080304,Hospedaje,Los Cabos Golf Resort,Vía de Carlos L,Los Cabos Golf Resort,Baja California Sur,Los Cabos
,4030080099,Agencia de viajes,Turismo Los Cabos,Piedras Blancas Local,Brisas del Pacífico,Baja California Sur,Los Cabos
,2030020019,Alimentos y bebidas,Taquería de Mariscos El Faro Verde,Av. Constitución Calle,Centro,Baja California Sur,Mulegé
,27030030009,Agencia integradora de servicios,Sunny Travel Adventure,Aquiles Serdán,Centro,Baja California Sur,La Paz
,1030030212,Hospedaje,BajaReal Hostel Boutique,Valentín Gómez Farías,Centro,Baja California Sur,La Paz
,1030020019,Hospedaje,"Operadora de Servicios Corrigan T & T, S de RL de CV",Boulevard Fundición,Cuauhtémoc,Baja California Sur,Mulegé
,2030080335,Alimentos y bebidas,La Biblioteca,"Ctra. Fed. Libre Transpeninsular San Lucas San José, Km 19.5",San José del Cabo Centro,Baja California Sur,Los Cabos
,2030080285,Alimentos y bebidas,Agave Study,Camino del Mar,El Pedregal,Baja California Sur,Los Cabos
,2030080284,Alimentos y bebidas,Neutral,Camino del Mar ,El Pedregal,Baja California Sur,Los Cabos
,5030080279,Transportadora turística,Cabo Kin,Av. Del Tule Mz,Buenos Aires,Baja California Sur,Los Cabos
,5030080278,Transportadora turística,Cabo Best Ride,Calle Los Limones Mz,Colinas Plus,Baja California Sur,Los Cabos
,5030080296,Transportadora turística,Mexitravels,Avenida Leona Vicario L -,Ejidal,Baja California Sur,Los Cabos
,4030090001,Agencia de viajes,Loreto DMC & Travel,Calle Seis Mza,INVI,Baja California Sur,Loreto
,310300323e60c,Guía de turistas,DAVID,Serdan,Solidaridad,Baja California Sur,La Paz
,3503003b9f5c2,Tour operador,SUN RIDER TOURS,Recinto Portuario,San Antonio El Zacatal,Baja California Sur,La Paz
,0103008c6cb77,Hospedaje,Hotel Paradisus Los Cabos,Carretera Cabo San Lucas Km 19.5,Cabo Real,Baja California Sur,Los Cabos
,0103003c35203,Hospedaje,VENTANA BLUE,CORREDOR ISLA CERRALVO ENTRE ISLA PATO Y CALLE SIN NOMBRE,El Sargento,Baja California Sur,La Paz
,31030039ad23c,Guía de turistas,Nicolás Benoit S Mommens,Guillermo Prieto,Zona Central,Baja California Sur,La Paz
,0103008325f76,Hospedaje,HOTEL DREAMS LOS CABOS SUITES GOLF RESORT & SPA,CARRETERA TRANSPENINSULAR,Cabo Real,Baja California Sur,Los Cabos
,0103008f60e3b,Hospedaje,GRAND SOLMAR LANDS END,AV SOLMAR,Cabo San Lucas Centro,Baja California Sur,Los Cabos
,31030039acebb,Guía de turistas,David Antonio Soto Blanco,Andador Creatividad ,Solidaridad,Baja California Sur,La Paz
,0303008dc1916,Tiempos compartidos,HOTEL DREAMS LOS CABOS SUITES GOLF RESORT & SPA,CARRETERA FEDERAL LIBRE TRANSPENINSULAR ,Cabo Real,Baja California Sur,Los Cabos
,31030083c15f9,Guía de turistas,JOSÉ MARÍA DIAZ GALLARDO,TRASATLANTICO E/ GOLETA Y PAILEBOT,Mauricio Castro,Baja California Sur,Los Cabos
,0403003961388,Agencia de viajes,Uniterra,Bahía San Hipólito,Perla del Golfo,Baja California Sur,La Paz
,0103008d44211,Hospedaje,HOTEL ROYAL SOLARIS LOS CABOS,San Jose,San José del Cabo Centro,Baja California Sur,Los Cabos
,31030080fbf34,Guía de turistas,Cesar Javier Perea de la Peña,Ballena,Country del Mar,Baja California Sur,Los Cabos
,0103008fa7fe8,Hospedaje,HOTEL MARQUIS LOS CABOS,CARRETERA TRANSPENINSULAR ,San José del Cabo Centro,Baja California Sur,Los Cabos
,0103008c6d244,Hospedaje,NOBU HOTEL LOS CABOS,DIAMANTE,Los Cangrejos,Baja California Sur,Los Cabos
,0203008c969bf,Alimentos y bebidas,RESTAURANT BAR CORALLINE,Carretera Transpeninsular km 22.5,San José del Cabo Centro,Baja California Sur,Los Cabos
,050300899027e,Transportadora turística,CABO DREAMS TRAVEL,SIERRA DE QUILMES,Chulavista,Baja California Sur,Los Cabos
,050300822f883,Transportadora turística,BALLARD TOURS,CHIHUAHUA,San José Viejo,Baja California Sur,Los Cabos
,01030085c450b,Hospedaje,HOTEL SOLMAR BEACH CLUB AND RESORT,AV SOLMAR,Cabo San Lucas Centro,Baja California Sur,Los Cabos
,050300850b790,Transportadora turística,Jitport ,Rosarito MZA 141 LTE 45,Santa Rosa,Baja California Sur,Los Cabos
,0103008543553,Hospedaje,HOTEL PLAYA GRANDE RESORT AND GRAND SPA,PLAYA GRANDE ,Cabo San Lucas Centro,Baja California Sur,Los Cabos
,05030035b329f,Transportadora turística,BAJA FERRIES ,IGNACIO ALLENDE ,Zona Central,Baja California Sur,La Paz
,0503008348802,Transportadora turística,Tigress transportation,batalla de pueba,Primero de Mayo,Baja California Sur,Los Cabos
,05030081d1dd8,Transportadora turística,PANCHITO TOURS ,Netzahualcóyotl,Obrera,Baja California Sur,Los Cabos
,0103003d326ea,Hospedaje,HOTEL INDIGO LA PAZ PUERTA CORTES,CARRETERA A PICHILINGUE,Lomas de Palmira,Baja California Sur,La Paz
,04030030aaf6d,Agencia de viajes,VIAJES VILLA PARAISO,COLIMA,INFONAVIT,Baja California Sur,La Paz
,3503008678bd7,Tour operador,CABO TRAVEL SOLUTIONS,CARRETERA TRANSPENINSULAR KM 37.5,El Zacatal,Baja California Sur,Los Cabos
,040300891ffef,Agencia de viajes,Al mundo agencia de viajes,AV LA PAZ,Santa Rosa,Baja California Sur,Los Cabos
,0303008e5dbd0,Tiempos compartidos,DIAMANTE CABO SAN LUCAS ,Boulevard Diamante ,Los Cangrejos,Baja California Sur,Los Cabos
,010300345a4a8,Hospedaje,HOTEL ZAR,Boulevard Constituyentes,Zona Central,Baja California Sur,La Paz
,05030083f0fa2,Transportadora turística,BOSS LUXURY TRAVEL,OAXACA,San José Viejo,Baja California Sur,Los Cabos
,02030089484e0,Alimentos y bebidas,RESTAURANTE LOS TRES GALLOS SAN JOSÉ DEL CABO,ALVARO OBREGON ,San José del Cabo Centro,Baja California Sur,Los Cabos
,0203008702a5e,Alimentos y bebidas,RESTAURANTE LOS TRES GALLOS CABO SAN LUCAS,20 DE NOVIEMBRE,Benito Juárez,Baja California Sur,Los Cabos
,0203008a0fa95,Alimentos y bebidas,Restaurant Bar Coralline,Carretera Transpeninsular Km. 22.5,San José del Cabo Centro,Baja California Sur,Los Cabos
,0203008c01dd9,Alimentos y bebidas,Restaurant Bar Cocina Casera,Carretera Transpeninsular Km. 22.5,San José del Cabo Centro,Baja California Sur,Los Cabos
,310300898adbe,Guía de turistas,Birding Los Cabos,Nube,Arco Iris,Baja California Sur,Los Cabos
,0903003e0a672,Operadora de buceo,Fun Baja,Carretera Pichilingue Km. 7.5,Lomas de Palmira,Baja California Sur,La Paz
,0503008bfedb5,Transportadora turística,"Canna Transportation Company, SA de CV",Trasatlántico e/ Goleta Pailebot,Mauricio Castro,Baja California Sur,Los Cabos
,3103008c99206,Guía de turistas,FRANCISCO VARGAS AGUILAR,NEZAHUALCOYOTL,Obrera,Baja California Sur,Los Cabos
,0903003b09c4b,Operadora de buceo,DIVE IN LA PAZ,MUTUALISMO,Zona Central,Baja California Sur,La Paz
,0503003ebdcc6,Transportadora turística,Aires del Pacífico,Domicilio conocido,Santa Rita,Baja California Sur,La Paz
,310300912bc60,Guía de turistas,LEOPOLDO ALEJANDRO SANMIGUEL VELAZQUEZ ,CALLE LAIMONES ,Nopolo,Baja California Sur,Loreto
,27030039210c1,Agencia integradora de servicios,SOCICAL EXPEDITIONS,HEROES DE INDEPENDENCIA,Zona Central,Baja California Sur,La Paz
,05030087eb6bd,Transportadora turística,TRANSPORTADORA GUSVAR SAS DE CV,Calle B,Villa Bonita,Baja California Sur,Los Cabos
,04030038bdc4f,Agencia de viajes,Viajes Perla,5  de Mayo,Zona Central,Baja California Sur,La Paz
,03030089926c1,Tiempos compartidos,Solaz Los Cabos,Corredor Turístico CSL SJC Km 18.5,Cabo Real,Baja California Sur,Los Cabos
,0103008569d8e,Hospedaje,HACIENDA DEL MAR LOS CABOS RESORT VILLAS & GOLF,CORREDOR TURÍSTICO CABO SAN LUCAS A SAN JOSÉ KM ,Residencial Cabo del Sol,Baja California Sur,Los Cabos
,0103008c3339d,Hospedaje,HOTEL GRAND VELAS,Carretera Transpeninsular Km 17.5,Lomas del Tule,Baja California Sur,Los Cabos
,0403003f05dda,Agencia de viajes,AGENCIA DE VIAJES NEW BAJA MEX,Alfredo V. Bonfil ,El Centenario,Baja California Sur,La Paz
,310300839284b,Guía de turistas,Gaytan Garcia Cristobal,Bernardo Cobos,Brisas del Pacifico,Baja California Sur,Los Cabos
,310300371afa7,Guía de turistas,Dellis Montuy Gómez,Ciencias Agropecuarias,Sector U.A.B.C.S.,Baja California Sur,La Paz
,3103003ba5cbe,Guía de turistas,Raúl Isaac Arriaga Pizano,Ciencias Agropecuarias,Sector U.A.B.C.S.,Baja California Sur,La Paz
,040300816e511,Agencia de viajes,Cheap World Travel,Tecnológico,Guaymitas,Baja California Sur,Los Cabos
,0103008a071b1,Hospedaje,Hotel Me Cabo,Playa El Médano e/ Acuario y Cormoranes,El Medano,Baja California Sur,Los Cabos
,3403008934cbe,Spa,Korpo Spa,Playa El Médano e/ Acuario y Cormoranes,El Medano,Baja California Sur,Los Cabos
