nombre,estado,municipio,ciudad,cp,lat,lon
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle Epigmenio González,Jalisco,Guadalajara,Guadalajara,44180,20.66646085,-103.35008083797894
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.6745389,-103.34545960296077
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Carril Bici-Bus Av. Hidalgo,Jalisco,Guadalajara,Guadalajara,44130,20.6769342,-103.3619445
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calle Marcos Castellanos,Jalisco,Guadalajara,Guadalajara,44100,20.6741861,-103.35652
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle Marcos Castellanos,Jalisco,Guadalajara,Guadalajara,44100,20.6741861,-103.35652
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.67469,-103.3572491
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle José Guadalupe Montenegro,Jalisco,Guadalajara,Guadalajara,44160,20.6692808,-103.36038
Carril Bici-Bus Av. Hidalgo,Jalisco,Guadalajara,Guadalajara,44130,20.6769342,-103.3619445
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Carril Bici-Bus Av. Hidalgo,Jalisco,Guadalajara,Guadalajara,44130,20.6769342,-103.3619445
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.67469,-103.3572491
Avenida Morelos,Jalisco,Guadalajara,Guadalajara,44600,20.675618,-103.3823593
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Calle Marcos Castellanos,Jalisco,Guadalajara,Guadalajara,44100,20.6741861,-103.35652
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Calle Aurelio Aceves,Jalisco,Guadalajara,Guadalajara,44110,20.67363295,-103.38919218813368
Calle López Cotilla,Jalisco,Guadalajara,Guadalajara,44130,20.673051700000002,-103.3806847875532
Calle Diagonal San Jorge,Jalisco,Guadalajara,Guadalajara,44690,20.6778895,-103.40068681976467
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Carril Bici-Bus Av. Hidalgo,Jalisco,Guadalajara,Guadalajara,44130,20.6769342,-103.3619445
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calle Marcos Castellanos,Jalisco,Guadalajara,Guadalajara,44100,20.6741861,-103.35652
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Matamoros,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45500,20.636063,-103.3126511
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle Epigmenio González,Jalisco,Guadalajara,Guadalajara,44180,20.66646085,-103.35008083797894
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.6635235,-103.34780938663594
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.66352155,-103.34752326231128
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44180,20.66345665,-103.3499833138786
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.66317195,-103.3463535132554
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.663101349999998,-103.34621872940659
Avenida Doctor Roberto Michel,Jalisco,Guadalajara,Guadalajara,44450,20.6632514,-103.34591695781776
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.661678100000003,-103.34555870832826
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.6635235,-103.34780938663594
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.66352155,-103.34752326231128
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44180,20.66345665,-103.3499833138786
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.66317195,-103.3463535132554
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.663101349999998,-103.34621872940659
Avenida Doctor Roberto Michel,Jalisco,Guadalajara,Guadalajara,44450,20.6632514,-103.34591695781776
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.661678100000003,-103.34555870832826
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44180,20.66345665,-103.3499833138786
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.661678100000003,-103.34555870832826
Calle Azucena,Jalisco,Guadalajara,Guadalajara,44460,20.66127805,-103.34516828106288
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.6635235,-103.34780938663594
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.66352155,-103.34752326231128
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.661628,-103.3450962921226
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.66150755,-103.34479108134255
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.6616748,-103.3449433
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.66317195,-103.3463535132554
Calle Estadio,Jalisco,Guadalajara,Guadalajara,44450,20.663101349999998,-103.34621872940659
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.6745389,-103.34545960296077
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Calle Epigmenio González,Jalisco,Guadalajara,Guadalajara,44180,20.66646085,-103.35008083797894
Avenida Doctor Roberto Michel,Jalisco,Guadalajara,Guadalajara,44450,20.6632514,-103.34591695781776
Avenida de las Rosas,Jalisco,Guadalajara,Guadalajara,44510,20.65882355,-103.39723659591151
Avenida de las Rosas,Jalisco,Guadalajara,Guadalajara,44510,20.65941195,-103.39673556023783
Lateral de López Mateos Sur,Jalisco,Guadalajara,Guadalajara,45040,20.664229,-103.39500475017184
Lateral de López Mateos Sur,Jalisco,Guadalajara,Guadalajara,45000,20.6612681,-103.39654629623456
Avenida Guadalupe,Jalisco,Guadalajara,Guadalajara,45040,20.6658159,-103.39372830270582
Lateral de López Mateos Sur,Jalisco,Zapopan,Zapopan,44510,20.65686515,-103.39981362946438
Glorieta de los Caballos,Jalisco,Guadalajara,Guadalajara,44500,20.666175,-103.393469
Avenida Guadalupe,Jalisco,Guadalajara,Guadalajara,44500,20.6666201,-103.3980913
Avenida Mariano Otero,Jalisco,Zapopan,Guadalajara,44510,20.65263575,-103.39653381539068
Calzada Lázaro Cárdenas,Jalisco,Guadalajara,Guadalajara,44500,20.6672372,-103.39920815944845
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.6745389,-103.34545960296077
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Calle Epigmenio González,Jalisco,Guadalajara,Guadalajara,44180,20.66646085,-103.35008083797894
Avenida Doctor Roberto Michel,Jalisco,Guadalajara,Guadalajara,44450,20.6632514,-103.34591695781776
Calle Matamoros,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45500,20.636063,-103.3126511
Calle Florida,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,44870,20.6428533,-103.3166281
Circunvalación Oblatos,Jalisco,Guadalajara,Guadalajara,44700,20.6893328,-103.2998889
Avenida Patria,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45540,20.62316265,-103.28774888559613
Carretera Lagos de Moreno - Guadalajara,Jalisco,San Pedro Tlaquepaque,,45625,20.62246435,-103.28874086451279
Calle Carlos Salgado,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45540,20.6229172,-103.2876163846263
Calle Plan de Valladolid,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45593,20.617543400000002,-103.32120098953416
Calle Cancún,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45590,20.6113088,-103.32044441915608
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.66119595,-103.3437006206392
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.66150755,-103.34479108134255
Carril Bici-Bus Av. Hidalgo,Jalisco,Guadalajara,Guadalajara,44130,20.6769342,-103.3619445
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Calle Marcos Castellanos,Jalisco,Guadalajara,Guadalajara,44100,20.6741861,-103.35652
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.67469,-103.3572491
Avenida de las Rosas,Jalisco,Guadalajara,Guadalajara,44530,20.653271099999998,-103.38936445359488
Avenida de las Rosas,Jalisco,Guadalajara,Guadalajara,44530,20.653866800000003,-103.38953035272397
Avenida Mariano Otero,Jalisco,Guadalajara,Guadalajara,44530,20.6562147,-103.390017
Avenida de las Rosas,Jalisco,Guadalajara,Guadalajara,44510,20.65570235,-103.3914389237242
Avenida Mariano Otero,Jalisco,Guadalajara,Guadalajara,44510,20.65460445,-103.39295728445855
Avenida Mariano Otero,Jalisco,Guadalajara,Guadalajara,44510,20.65286555,-103.39408263670458
Avenida Mariano Otero,Jalisco,Zapopan,Guadalajara,44510,20.6538691,-103.3939825
Avenida Mariano Otero,Jalisco,Zapopan,Guadalajara,44510,20.65263575,-103.39653381539068
Avenida Mariano Otero,Jalisco,Zapopan,Guadalajara,44510,20.652427799999998,-103.39699934529227
Calle Platino,Jalisco,Guadalajara,Guadalajara,44540,20.6492647,-103.3973585
Carril Bici-Bus Av. Hidalgo,Jalisco,Guadalajara,Guadalajara,44130,20.6769342,-103.3619445
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Calle Marcos Castellanos,Jalisco,Guadalajara,Guadalajara,44100,20.6741861,-103.35652
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.67469,-103.3572491
Prolongación Avenida Fray Antonio Alcalde,Jalisco,Zapopan,Zapopan,45190,20.7191725,-103.34434615455247
Prolongación Avenida Fray Antonio Alcalde,Jalisco,Zapopan,Zapopan,45190,20.7238095,-103.3448113
Calle Valparaíso,Jalisco,Guadalajara,Guadalajara,45170,20.7029374,-103.3765679
Calle Sao Paulo,Jalisco,Guadalajara,Guadalajara,45170,20.7017527,-103.3770751
Avenida de las Américas,Jalisco,Zapopan,Zapopan,45160,20.7138949,-103.383726
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Carril Bici-Bus Av. Hidalgo,Jalisco,Guadalajara,Guadalajara,44130,20.6769342,-103.3619445
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.67469,-103.3572491
Calle Florida,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,44870,20.6428533,-103.3166281
Calle Matamoros,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45500,20.636063,-103.3126511
Circunvalación Oblatos,Jalisco,Guadalajara,Guadalajara,44700,20.6893328,-103.2998889
Calle Plan de Valladolid,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45593,20.617543400000002,-103.32120098953416
Calle Cancún,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45590,20.6113088,-103.32044441915608
Prolongación Avenida Fray Antonio Alcalde,Jalisco,Zapopan,Zapopan,45190,20.7191725,-103.34434615455247
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Prolongación Avenida Fray Antonio Alcalde,Jalisco,Zapopan,Zapopan,45190,20.7238095,-103.3448113
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.6745389,-103.34545960296077
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Calle 20 de Noviembre,Jalisco,Guadalajara,Guadalajara,44450,20.6638538,-103.3452522
Calle Liceo,Jalisco,Guadalajara,Guadalajara,44280,20.67857885,-103.3464661257166
Calle Antonio Molina,Jalisco,Guadalajara,Guadalajara,44450,20.674937800000002,-103.34417359672946
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6751227,-103.345887
Calle Maestranza,Jalisco,Guadalajara,Guadalajara,44100,20.67467065,-103.34546223170048
Avenida 16 de Septiembre,Jalisco,Guadalajara,Guadalajara,44100,20.67625145,-103.34766214715044
Calle Colón,Jalisco,Guadalajara,Guadalajara,44180,20.6724888,-103.3479641
Calzada Independencia Sur,Jalisco,Guadalajara,Guadalajara,44450,20.6701323,-103.3447909
Calle Prisciliano Sánchez,Jalisco,Guadalajara,Guadalajara,44180,20.672868,-103.3506271
Calle Jacobo Gálvez,Jalisco,Guadalajara,Guadalajara,44100,20.6744766,-103.352943
Avenida Juárez,Jalisco,Guadalajara,Guadalajara,44100,20.6747113,-103.3543963
Lateral de López Mateos Sur,Jalisco,Guadalajara,Guadalajara,45040,20.664229,-103.39500475017184
Avenida Guadalupe,Jalisco,Guadalajara,Guadalajara,45040,20.6658159,-103.39372830270582
Glorieta de los Caballos,Jalisco,Guadalajara,Guadalajara,44500,20.666175,-103.393469
Avenida Guadalupe,Jalisco,Guadalajara,Guadalajara,44500,20.6666201,-103.3980913
Calzada Lázaro Cárdenas,Jalisco,Guadalajara,Guadalajara,44500,20.6672372,-103.39920815944845
Lateral de López Mateos Sur,Jalisco,Guadalajara,Guadalajara,45000,20.6612681,-103.39654629623456
Avenida de las Rosas,Jalisco,Guadalajara,Guadalajara,44510,20.65941195,-103.39673556023783
Avenida de las Rosas,Jalisco,Guadalajara,Guadalajara,44510,20.65882355,-103.39723659591151
Calle Plan de Valladolid,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45593,20.617543400000002,-103.32120098953416
Avenida Mariano Otero,Jalisco,Guadalajara,Guadalajara,44530,20.6562147,-103.390017
La Gourmetería,Jalisco,Tlajomulco de Zúñiga,,45643,20.5868607,-103.4479984
La Gourmetería,Jalisco,Tlajomulco de Zúñiga,,45643,20.58617305,-103.44671836449074
Autopista Guadalajara - Colima,Jalisco,Tlajomulco de Zúñiga,,45647,20.588587699999998,-103.44514390216094
La Gourmetería,Jalisco,Tlajomulco de Zúñiga,,45643,20.58617305,-103.44671836449074
La Gourmetería,Jalisco,Tlajomulco de Zúñiga,,45643,20.5868607,-103.4479984
Autopista Guadalajara - Colima,Jalisco,Tlajomulco de Zúñiga,,45647,20.588587699999998,-103.44514390216094
Calle Pedro Moreno,Jalisco,Zapopan,,45235,20.600291,-103.4274409
Halcón,Jalisco,San Pedro Tlaquepaque,,45235,20.612733,-103.4222192
Avenida Milenio,Jalisco,San Pedro Tlaquepaque,,45090,20.6124778,-103.41530524109365
Calle Orión,Jalisco,Zapopan,Zapopan,45085,20.6330362,-103.4144817
Calle Pedro Moreno,Jalisco,Zapopan,,45235,20.600291,-103.4274409
Avenida Milenio,Jalisco,San Pedro Tlaquepaque,,45090,20.6124778,-103.41530524109365
Halcón,Jalisco,San Pedro Tlaquepaque,,45235,20.612733,-103.4222192
Autopista Guadalajara - Colima,Jalisco,Tlajomulco de Zúñiga,,45647,20.588587699999998,-103.44514390216094
Calle Orión,Jalisco,Zapopan,Zapopan,45085,20.6330362,-103.4144817
La Gourmetería,Jalisco,Tlajomulco de Zúñiga,,45643,20.58617305,-103.44671836449074
La Gourmetería,Jalisco,Tlajomulco de Zúñiga,,45643,20.5868607,-103.4479984
Lateral de López Mateos Sur,Jalisco,Zapopan,Zapopan,45087,20.6437288,-103.4073488
Avenida Mariano Otero,Jalisco,Zapopan,Zapopan,45086,20.6453265,-103.4073233
Avenida Patria,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45540,20.62316265,-103.28774888559613
Calle Carlos Salgado,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45540,20.6229172,-103.2876163846263
Carretera Lagos de Moreno - Guadalajara,Jalisco,San Pedro Tlaquepaque,,45625,20.62246435,-103.28874086451279
Calle Matamoros,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45500,20.636063,-103.3126511
Calle Florida,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,44870,20.6428533,-103.3166281
Calle Plan de Valladolid,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45593,20.617543400000002,-103.32120098953416
Calle Cancún,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45590,20.6113088,-103.32044441915608
Calle Clavel,Jalisco,Tonalá,Tonalá,44418,20.6229494,-103.2488058
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.66119595,-103.3437006206392
Avenida 5 de Febrero,Jalisco,Guadalajara,Guadalajara,44460,20.66150755,-103.34479108134255
Calle Matamoros,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45500,20.636063,-103.3126511
Calle Florida,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,44870,20.6428533,-103.3166281
Calle Plan de Valladolid,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45593,20.617543400000002,-103.32120098953416
Calle Cancún,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,45590,20.6113088,-103.32044441915608
